\begin_header
Backscattering file used to find a corresponding Fournier-Forand phase 
function. As described in https://www.oceanopticsbook.info/view/scattering/the-fournier-forand-phase-function
Column headers (depth in m and bb in 1/m):
depth 412	bb440	bb488	bb510	bb532	bb555	bb650	bb676	bb715 
The first data record gives the number of wavelengths and the wavelengths.
\end_header
9	412.0	440.0	488.0	510.0	532.0	555.0	650.0	676.0	715.0
1.14e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.15e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.16e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.17e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.18e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.19e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.20e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.21e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.22e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.23e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.24e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.25e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.26e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.27e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.28e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.29e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.30e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.31e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.32e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.33e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.34e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.35e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.36e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.37e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.38e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.39e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.40e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.41e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.42e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.43e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.44e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.45e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.46e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.47e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.48e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.49e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.50e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.51e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.52e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.53e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.54e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.55e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.56e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.57e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.58e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.59e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.60e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.61e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.62e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.63e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.64e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.65e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.66e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.67e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.68e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.69e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.70e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.71e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.72e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.73e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.74e+00	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03
1.75e+00	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03
1.76e+00	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03
1.77e+00	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03
1.78e+00	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03
1.79e+00	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03
1.80e+00	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03
1.81e+00	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03
1.82e+00	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03
1.83e+00	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03
1.84e+00	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03
1.85e+00	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03
1.86e+00	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03
